_id,title,lpNumber,aliases,areaName
6463db686117d262815b1075,Woods Mercantile Buildings,LP-01040,,Coney Island (Riegelmann) Boardwalk
644b4a833879cf70e53ff008,Grand Hotel,LP-01041,,Grand Hotel
6447161fe7abb0665474a228,Church Missions House,LP-01044,,Church Missions House/ now Protestant Welfare Agencies Building
6448ab91e7abb0665474a25e,Adelaide L. T. Douglas Residence,LP-01045,,Adelaide L. T. Douglas Residence
64496927e7abb0665474a270,Church of the Incarnation and Rectory,LP-01046,,Coney Island (Riegelmann) Boardwalk
6478164e426b0f007933dcfb,Thomas and Fanny Clarke House,LP-01047,,Collectors Club Building (Former Thomas B. Clarke Residence)
64781569426b0f007933dcfa,James F. D. and Harriet Lanier Residence,LP-01048,,James F. D. Lanier Residence
64471547e7abb0665474a227,Daily News Building,LP-01049,,Daily News Building
644a0863e7abb0665474a28b,McGraw-Hill Building,LP-01050,,McGraw-Hill Building (now G.H.I. Building)
645e72d1e6fcaf3f17fab03b,Saint Vincent Ferrer Priory and School,LP-01052,,Church of Saint Vincent Ferrer
64820ef8c57c9f5a476e2be7,149-151 East 67th Street Building,LP-01053,,149-151 East 67th Street Building
643ecd9c4ac6203737fd6e78,Park East Synagogue,LP-01056,Congregation Zichron Ephraim,Park East Synagogue
64820b34c57c9f5a476e2be2,130-134 East 67th Street,LP-01057,,130-134 East 67th Street Apartment Building
647244d7426b0f007933dc96,161 East 73rd Street Building,LP-01058,161 East 73rd Street Carriage House,161 East 73rd Street Building
6472459b426b0f007933dc98,163 East 73rd Street Building,LP-01059,163 East 73rd Street Carriage House,163 East 73rd Street Building
64724770426b0f007933dc9a,165 East 73rd Street Building,LP-01060,165 East 73rd Street Carriage House,165 East 73rd Street Building
64724801426b0f007933dc9b,167 East 73rd Street Building,LP-01061,167 East 73rd Street Carriage House,167 East 73rd Street Building
64724885426b0f007933dc9c,171 East 73rd Street Building,LP-01062,171 East 73rd Street House,171 East 73rd Street Building
64724942426b0f007933dc9d,173 East 73rd Street Building,LP-01063,173 East 73rd Street Carriage House,173 East 73rd Street Building
647249c1426b0f007933dc9e,175 East 73rd Street Building,LP-01064,175 East 73rd Street House,175 East 73rd Street Building
64817334c57c9f5a476e2bce,177-179 East 73rd Street Building,LP-01065,177-179 East 73rd Street Carriage House,177-179 East 73rd Street Building
648174f9c57c9f5a476e2bd2,168 East 73rd Street Building,LP-01066,168 East 73rd Street Carriage House,168 East 73rd Street Building
6481745bc57c9f5a476e2bd1,170 East 73rd Street Building,LP-01067,170 East 73rd Street Carriage House,170 East 73rd Street Building
648173e2c57c9f5a476e2bd0,172-174 East 73rd Street Building,LP-01068,172-174 East 73rd Street Carriage House,172-174 East 73rd Street Building
64817276c57c9f5a476e2bcd,178 East 73rd Street Building,LP-01069,178 East 73rd Street Carriage House,178 East 73rd Street Building
648171ebc57c9f5a476e2bcc,180 East 73rd Street Building,LP-01070,180 East 73rd Street Carriage House,180 East 73rd Street Building
6481713fc57c9f5a476e2bcb,182 East 73rd Street Building,LP-01071,182 East 73rd Street Carriage House,182 East 73rd Street Building
648206cac57c9f5a476e2bdd,59 East 79th Street Building,LP-01072,59 East 79th Street House | John H. and Caroline Iselin House,59 East 79th Street Building (John H. Iselin Residence)
6482076cc57c9f5a476e2bde,63 East 79th Street Building,LP-01073,63 East 79th Street House | Thatcher and Frances Adams House,63 East 79th Street Building (Thatcher M. Adams Residence)
64820899c57c9f5a476e2be0,67-69 East 79th Street Building (George and Rives House),LP-01074,,67-69 East 79th Street Building (George Rives Residence)
5606ca75f89701aedbaebb7c,Bronx Borough Courthouse,LP-01076,,Bronx Borough Courthouse
6440ba914ac6203737fd6e9a,Park Plaza Apartments,LP-01077,,Park Plaza Apartments
64a5982cfc95c50bc98dcfa3,"Peter S. Hoe House, Sunnyslope",LP-01079,,"Sunnyslope, now Bright Temple A.M.E. Church"
64824f2bc57c9f5a476e2bfc,High Pumping Station,LP-01080,,High Pumping Station
64c2f57354ab1c604a34d303,St. James' Episcopal Church,LP-01081,,Saint James' Episcopal Church
64869bdb3ee0be6578226196,175 Belden Street House,LP-01082,,175 Belden Street House
64b04b9854ab1c604a34d07b,H. F. Spaulding House (Coachman's Residence),LP-01083,,H.F. Spaulding House (Coachman's Residence)
64c2f66e54ab1c604a34d304,Alumni House (now Housing Office) at Fordham University,LP-01084,,Fordham University Chapel (Saint John's Church)
64c441b154ab1c604a34d346,"College of Mount St. Vincent, Cottage and Stable",LP-01085,,Fonthill (College Library)
646e41769e866c1d68eb5838,Riverdale Presbyterian Chapel,LP-01086,Edgehill Church of Sputyen Duyvil (United Church of Christ | United Church of Christ | Edgehill Church of Spuyten Duyvil,Edgehill Church of Spuyten Duyvil (United Church of Christ) originally Riverdale Presbyterian Chapel
64496a7de7abb0665474a271,Isaac L. and Julia B. Rice Mansion,LP-01089,Yeshiva Ketana of Manhattan,Isaac L. Rice Mansion
644a036be7abb0665474a287,Knox Building,LP-01091,,Knox Building
64342306a90bce6b6c83bb19,Manhattan Valley Viaduct,LP-01094,,Coney Island (Riegelmann) Boardwalk
643eb07a4ac6203737fd6e6e,Scribner Building,LP-01100,,Charles Scribner's Sons Building
645bfb43e6fcaf3f17faafef,Moses Allen and Alice Dunning Starr House,LP-01101,,5 West 54th Street (Dr. Moses Allen Starr Residence)
645bfbdce6fcaf3f17faaff0,Philip and Carrie Lehman House,LP-01102,7 West 54th Street House,7 West 54th Street House (Philip Lehman Residence)
64496fc1e7abb0665474a275,James J. and Josephine Goodwin Residence,LP-01103,,9-11 West 54th Street House (James J. Goodwin Residence)
6473dd80426b0f007933dccc,13 West 54th Street House,LP-01104,,13 West 54th Street House
6473de55426b0f007933dccd,15 West 54th Street House,LP-01105,,15 West 54th Street House
64695d2c9e866c1d68eb5768,Eldridge Street Synagogue,LP-01107,Congregation Khal Adath Jeshurun with Anshe Lubz,Eldridge Street Synagogue (Congregation Khal Adath Jeshurun with Anshe Lubz)
643a0cce4ac6203737fd6e38,Marine Air Terminal,LP-01109,,"Marine Air Terminal, La Guardia Airport"
647aca88426b0f007933dd1c,"U.S. Light-House Service, Third District, Staten Island Depot Office Building",LP-01112,W. S. Pendleton House,Old Administration Building (Third District U.S. Lighthouse Depot)
648360bc3ee0be6578226174,Saint Alban's Episcopal Church,LP-01113,,St. Alban's Episcopal Church (originally Church of the Holy Comforter)
647e9ec9426b0f007933de2e,Felix Warburg Mansion,LP-01116,,Felix Warburg Mansion
6473b701426b0f007933dcc4,Church of St. Paul & St. Andrew,LP-01126,,Church of St. Paul and St. Andrew (originally St. Paul's Mehodist Episcopal Church)
56232227f89701aedbaebcac,Grand Central Terminal Park Avenue Viaduct,LP-01127,Park Avenue Viaduct | Pershing Square Viaduct,Coney Island (Riegelmann) Boardwalk
645dd9ace6fcaf3f17fab011,Bronx Grit Chamber,LP-01128,,"Bronx Grit Chamber of the Ward's Island Sewage Treatment Works (now Wards Island Water Pollution Control Plant, NYC Bureau of Water Pollution Control)"
6455b5f64673c82a34f4ecc8,18th Police Precinct Station House and Stable,LP-01129,,68th Police Precinct Station House and Stable
64654ebb6117d262815b1092,J. Kurtz & Sons Store,LP-01132,,Former J. Kurtz & Sons Store Building
6487fdc23ee0be65782261ba,Schomburg Collection for Research in Black Culture,LP-01133,,Schomburg Collection for Research in Black Culture (originally the West 135th Street Branch Library)
6487fc133ee0be65782261b8,Metropolitan Baptist Church,LP-01134,,Metropolitan Baptist Church (formerly the New York Presbyterian Church)
6487e7313ee0be65782261b2,Langston Hughes House,LP-01135,,Langston Hughes House
648b67a87c55b27c2c708030,8 West 130th Street House (Astor Row),LP-01137,,8 West 130th Street House (part of Astor Row)
648b69f47c55b27c2c708031,10 West 130th Street House (Astor Row),LP-01138,,10 West 130th Street House (part of Astor Row)
648b6be87c55b27c2c708036,12 West 130th Street House (Astor Row),LP-01139,,12 West 130th Street House (part of Astor Row)
648b6c827c55b27c2c708037,14 West 130th Street House (Astor Row),LP-01140,,14 West 130th Street House (part of Astor Row)
648b6d2d7c55b27c2c708038,16 West 130th Street House (Astor Row),LP-01141,,16 West 130th Street House (part of Astor Row)
648b6e017c55b27c2c708039,18 West 130th Street House (Astor Row),LP-01142,,18 West 130th Street House (part of Astor Row)
648b6f137c55b27c2c70803a,20 West 130th Street House (Astor Row),LP-01143,,20 West 130th Street House (part of Astor Row)
648b70a47c55b27c2c70803c,22 West 130th Street House (Astor Row),LP-01144,,22 West 130th Street House (part of Astor Row)
648b71137c55b27c2c70803d,24 West 130th Street House (Astor Row),LP-01145,,24 West 130th Street House (part of Astor Row)
648b71827c55b27c2c70803e,26 West 130th Street House (Astor Row),LP-01146,,26 West 130th Street House (part of Astor Row)
648b71f07c55b27c2c70803f,28 West 130th Street House (Astor Row),LP-01147,,28 West 130th Street House (part of Astor Row)
648b730d7c55b27c2c708042,30 West 130th Street House (Astor Row),LP-01148,,30 West 130th Street House (part of Astor Row)
648b739e7c55b27c2c708043,32 West 130th Street House (Astor Row),LP-01149,,32 West 130th Street House (part of Astor Row)
648b74b87c55b27c2c708044,34 West 130th Street House (Astor Row),LP-01150,,34 West 130th Street House (part of Astor Row)
648b75387c55b27c2c708045,36 West 130th Street House (Astor Row),LP-01151,,36 West 130th Street House (part of Astor Row)
648b75ae7c55b27c2c708046,38 West 130th Street House (Astor Row),LP-01152,,38 West 130th Street House (part of Astor Row)
648bea157c55b27c2c708049,40 West 130th Street House (Astor Row),LP-01153,,40 West 130th Street House (part of Astor Row)
648bea847c55b27c2c70804a,42 West 130th Street House (Astor Row),LP-01154,,42 West 130th Street House (part of Astor Row)
648beaf47c55b27c2c70804b,44 West 130th Street House (Astor Row),LP-01155,,44 West 130th Street House (part of Astor Row)
648bebc57c55b27c2c70804c,46 West 130th Street House (Astor Row),LP-01156,,46 West 130th Street House (part of Astor Row)
648bec2a7c55b27c2c70804d,48 West 130th Street House (Astor Row),LP-01157,,48 West 130th Street House (part of Astor Row)
648bec9e7c55b27c2c70804e,50 West 130th Street House (Astor Row),LP-01158,,50 West 130th Street House (part of Astor Row)
648bed5d7c55b27c2c708050,52 West 130th Street House (Astor Row),LP-01159,,52 West 130th Street House (part of Astor Row)
648bedc07c55b27c2c708051,54 West 130th Street House (Astor Row),LP-01160,,54 West 130th Street House (part of Astor Row)
648939ee7c55b27c2c707f73,56 West 130th Street House,LP-01161,,56 West 130th Street House (part of Astor Row)
648939367c55b27c2c707f72,58 West 130th Street House,LP-01162,,58 West 130th Street House (part of Astor Row)
648937da7c55b27c2c707f71,60 West 130th Street House,LP-01163,,62 West 130th Street House (part of Astor Row)
648936e57c55b27c2c707f70,62 West 130th Street House,LP-01164,,62 West 130th Street House (part of Astor Row)
554c0643083cd88a44265d1b,"Sidewalk Clock, 1501 Third Avenue",LP-01169,,Coney Island (Riegelmann) Boardwalk
554c0c27083cd88a44265d20,"Sidewalk Clock, 783 Fifth Avenue",LP-01170,,Coney Island (Riegelmann) Boardwalk
554c0906083cd88a44265d1d,"Sidewalk Clock, 522 Fifth Avenue",LP-01171,,Coney Island (Riegelmann) Boardwalk
554c0208083cd88a44265d16,"Sidewalk Clock, 200 Fifth Avenue",LP-01172,,Coney Island (Riegelmann) Boardwalk
554c0a57083cd88a44265d1e,"Sidewalk Clock, 753 Manhattan Avenue",LP-01173,,Coney Island (Riegelmann) Boardwalk
554c0866083cd88a44265d1c,"Sidewalk Clock, 30-78 Steinway Street",LP-01174,,Coney Island (Riegelmann) Boardwalk
554c0474083cd88a44265d19,"Sidewalk Clock, 161-11 Jamaica Avenue",LP-01176,,Coney Island (Riegelmann) Boardwalk
644742d9e7abb0665474a235,Remsen Cemetery,LP-01177,,
646432196117d262815b107d,Public School 11 (Formerly Public School 91),LP-01179,,Public School 11 (formerly Public School 91)
64582ce84673c82a34f4ece4,Astral Apartments,LP-01194,,Astral Apartments
64ad7c37fc95c50bc98dd028,Weir Greenhouse,LP-01197,McGovern-Weir Greenhouse,Weir Greenhouse (now McGovern-Weir Greenhouse)
647047469e866c1d68eb5871,St. Barbara's Roman Catholic Church,LP-01201,,St. Barbara's Roman Catholic Church
647abe43426b0f007933dd1a,Richmond County Courthouse,LP-01206,,Richmond County Courthouse
560f03c2f89701aedbaebc12,Staten Island Borough Hall and Richmond County Courthouse,LP-01207,,Staten Island Borough Hall
6485215a3ee0be657822617f,Woodland Cottage,LP-01212,33-37 Belair Road House,33-37 Belair Road House (Woodland Cottage)
64a1010519d97124a7a9d379,McFarlane-Bredt House,LP-01213,,Alice Austen House
648faf1713f51e5a4696f239,Curtis High School,LP-01214,,Curtis High School
648225edc57c9f5a476e2bfb,Dr. James R. Boardman House,LP-01217,,Coney Island (Riegelmann) Boardwalk
648552403ee0be6578226186,92 Harrison Street House,LP-01218,,92 Harrison Street House
5602330bf58614cf075b772c,Washington Bridge,LP-01222,,Coney Island (Riegelmann) Boardwalk
645708c84673c82a34f4ecdf,Cary Building,LP-01224,,Cary Building
6463e5216117d262815b107c,361 Broadway Building,LP-01225,,No. 361 Broadway Building (James White Building)
644ccc023879cf70e53ff02c,Puck Building,LP-01226,,Puck Building
6468447c9e866c1d68eb5714,Gorham Manufacturing Company Building,LP-01227,,Gorham Building
55f6fe08f58614cf075b762b,69th Regiment Armory,LP-01228,Sixty-Ninth Regiment Armory,Sixty-Ninth Regiment Armory
64817a35c57c9f5a476e2bd4,166 East 73rd Street Carriage House,LP-01229,,166 East 73rd Street Carriage House
55499d4e083cd88a44265d12,Green-Wood Cemetery Fort Hamilton Parkway Entrance,LP-01233,,Green-Wood Cemetery Gates
643eaf464ac6203737fd6e6d,Mecca Temple,LP-01234,City Center | 55th Street Theater,City Center 55th Street Theater / formerly Mecca Temple
6487ff963ee0be65782261bd,17 East 128th Street House,LP-01237,,17 East 128th Street House
6473a44e426b0f007933dcb7,Kent Automatic Parking Garage,LP-01239,Sofia Brothers Warehouse | Sofia Warehouse | Sofia Apartments | The Sofia,Sofia Brothers Warehouse (originally Kent Automatic Parking Garage)
6453c51f3879cf70e53ff0c1,Public School 67,LP-01241,The High School of the Performing Arts | The Jacqueline Kennedy Onassis High School for International Careers,High School of the Performing Arts
644a0255e7abb0665474a286,Hotel Gerard,LP-01242,Gerard Apartments,The Gerard / later Hotel Landwell / later Hotel 1-2-3
6448a979e7abb0665474a25c,Liberty Tower,LP-01243,,Liberty Tower
645839554673c82a34f4ecf3,South Congregational Church,LP-01245,"South Congregational Church Complex | South Congregational Church, Chapel, Ladies Parlor",Coney Island (Riegelmann) Boardwalk
6455b6ec4673c82a34f4ecc9,Girls' High School,LP-01246,,Girls' High School
64459ba1e7abb0665474a21a,Graham Court Apartments,LP-01254,,Graham Court Apartments
64342440a90bce6b6c83bb1b,Hamilton Fish Park Play Center,LP-01264,,Hamilton Fish Park Play Center
64486f52e7abb0665474a24f,Red House,LP-01265,,Red House
645bfc78e6fcaf3f17faaff1,Harry B. and Evelina Hollins Residence,LP-01266,The Calumet Club | Consulate General of Argentina,Harry B. Hollins Residence
64796ee4426b0f007933dd0a,Lucy D. Dahlgren House,LP-01267,Pierre Cartier House | Lucy Dahlgren House,Lucy D. Dahlgren House
562336b9f89701aedbaebcb6,Woolworth Building,LP-01273,,Woolworth Building
64781845426b0f007933dcfc,B. Altman & Co. Department Store,LP-01274,"B. Altman Advanced Learning Super Block | New York Public Library, Science, Industry and Business Library | Oxford University Press | City University of New York, Graduate School and University Center",B. Altman & Company Department Store Building
64488d36e7abb0665474a256,Rockefeller Apartments,LP-01276,,Rockefeller Apartments
56048e5cf58614cf075b7748,Lever House,LP-01277,,Lever House
64486e58e7abb0665474a24e,Pomander Walk,LP-01279,,Pomander Walk
644967b0e7abb0665474a26f,Association Residence for Women,LP-01280,Association Residence for Respectable Aged Indigent Females | Hostellng International-USA,Association Residence for Respectable Aged Indigent Females
64a9cda2fc95c50bc98dcfbe,Arthur Hammerstein House,LP-01282,,Arthur Hammerstein House
645ddabfe6fcaf3f17fab012,614 Courtlandt Avenue Building,LP-01283,,614 Courtlandt Avenue Building
64ac763efc95c50bc98dd01a,50th Precinct Police Station,LP-01285,,Former 50th Precinct Police Station House (originally the 40th Precinct Police Station House)
64a2faccfc95c50bc98dcf7d,Public Bath No. 7,LP-01287,,Public Bath No. 7
64aa2697fc95c50bc98dcfc2,Public School 34,LP-01288,Oliver H. Perry School,Public School 34
648759413ee0be6578226199,Public School 73,LP-01289,,Public School 73
6498d257d4762e2149e238c5,Edward E. Sanford House,LP-01292,102-45 47th Avenue House,102-45 47th Avenue House
646aeb879e866c1d68eb579b,Odd Fellows Hall,LP-01293,,Odd Fellows Hall
646cff739e866c1d68eb57dd,Starrett-Lehigh Building,LP-01295,,Starrett-Lehigh Building
6440680b4ac6203737fd6e95,New York Central Building,LP-01297,Helmsley Building,New York Central Building/now Helmsley Building
5600dc9ef58614cf075b770e,Apollo Theater,LP-01299,Hurtig & Seamon's New (Burlesque) Theater,Apollo Theater (originally Hurtig & Seamon's New (Burlesque) Theater)
64825929c57c9f5a476e2c03,New York Architectural Terra Cotta Company Building,LP-01304,,New York Architectural Terra Cotta Works Building
6459ea504673c82a34f4ed38,Alvin Theater,LP-01305,Neil Simon Theater,Alvin Theater (now Neil Simon Theater)
645ae0384673c82a34f4ed3b,Guild Theater,LP-01309,ANTA Theater | Virginia Theater,"ANTA Theater (originally Guild Theater, now Virginia Theater)"
645ae0b74673c82a34f4ed3c,Mansfield Theater,LP-01311,Brooks Atkinson Theater,Brooks Atkinson Theater (originally Mansfield Theater)
645ae1344673c82a34f4ed3d,Barrymore Theater,LP-01313,,Barrymore Theater
645ae9a94673c82a34f4ed3e,Martin Beck Theater,LP-01315,Al Hirschfeld Theater,Martin Beck Theater
644b4d393879cf70e53ff00b,Belasco's Stuyvesant Theater,LP-01317,Belasco Theater,Belasco Theater
645aea724673c82a34f4ed3f,Booth Theater,LP-01321,,Booth Theater
6457060b4673c82a34f4ecde,Broadhurst Theater,LP-01323,,Broadhurst Theater
